# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	10024	MED29	260	2.155118e-3	1.000000e+0	1.537511e-1	2.979008e+1	6.713644e-2	2	5.417724e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MED29
Ensembl Genes	13519	DALRD3	261	2.157294e-3	1.000000e+0	1.533167e-1	2.977472e+1	6.717108e-2	2	5.420520e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	DALRD3
Ensembl Genes	3854	ENDOD1	262	2.161871e-3	1.000000e+0	1.530555e-1	5.661051e+0	8.832283e-1	5	7.127407e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	ENDOD1
Ensembl Genes	13516	ARIH2	263	2.244335e-3	1.000000e+0	1.582896e-1	2.917836e+1	6.854395e-2	2	5.531307e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ARIH2
Ensembl Genes	4239	CDCA3	264	2.252380e-3	1.000000e+0	1.582553e-1	2.912499e+1	6.866955e-2	2	5.541442e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	CDCA3
Ensembl Genes	3535	TRMT112	265	2.252935e-3	1.000000e+0	1.576969e-1	2.912132e+1	6.867821e-2	2	5.542141e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TRMT112
Ensembl Genes	9279	IZUMO4	266	2.260921e-3	1.000000e+0	1.576610e-1	1.180888e+1	2.540461e-1	3	2.050082e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	IZUMO4
Ensembl Genes	16104	HIST1H2BG	267	2.296731e-3	1.000000e+0	1.595583e-1	2.883583e+1	6.935815e-2	2	5.597010e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST1H2BG
Ensembl Genes	3000	OR56B1	268	2.298395e-3	1.000000e+0	1.590781e-1	1.174003e+1	2.555359e-1	3	2.062104e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	OR56B1
Ensembl Genes	16082	HIST1H1A	269	2.299162e-3	1.000000e+0	1.585396e-1	1.173864e+1	2.555663e-1	3	2.062349e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	HIST1H1A
Ensembl Genes	5668	THTPA	270	2.306268e-3	1.000000e+0	1.584406e-1	2.877474e+1	6.950540e-2	2	5.608893e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	THTPA
Ensembl Genes	5029	ANKRD13A	271	2.319568e-3	1.000000e+0	1.587663e-1	7.397534e+0	5.407207e-1	4	4.363466e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	ANKRD13A
Ensembl Genes	4990	CKAP4	272	2.333808e-3	1.000000e+0	1.591537e-1	5.560603e+0	8.991830e-1	5	7.256157e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	CKAP4
Ensembl Genes	5118	COQ5	273	2.340790e-3	1.000000e+0	1.590451e-1	1.166392e+1	2.572033e-1	3	2.075559e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	COQ5
Ensembl Genes	27	PUSL1	274	2.348852e-3	1.000000e+0	1.590104e-1	2.850654e+1	7.015935e-2	2	5.661665e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PUSL1
Ensembl Genes	1756	MDM4	275	2.381713e-3	1.000000e+0	1.606487e-1	7.343015e+0	5.447354e-1	4	4.395863e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	MDM4
Ensembl Genes	8673	GNA13	276	2.385263e-3	1.000000e+0	1.603052e-1	5.532252e+0	9.037910e-1	5	7.293343e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	GNA13
Ensembl Genes	19681	GPKOW	277	2.433148e-3	1.000000e+0	1.629331e-1	1.150431e+1	2.607719e-1	3	2.104357e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	GPKOW
Ensembl Genes	4028	H2AFX	278	2.434555e-3	1.000000e+0	1.624409e-1	2.798823e+1	7.145860e-2	2	5.766510e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	H2AFX
Ensembl Genes	3596	MUS81	279	2.435131e-3	1.000000e+0	1.618969e-1	2.798484e+1	7.146726e-2	2	5.767209e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MUS81
Ensembl Genes	3892	CARD16	280	2.440983e-3	1.000000e+0	1.617064e-1	1.149114e+1	2.610707e-1	3	2.106768e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	CARD16
Ensembl Genes	16165	TRIM27	281	2.444353e-3	1.000000e+0	1.613534e-1	3.923822e+0	1.783975e+0	7	1.439618e-4	5.648806e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1	TRIM27
Ensembl Genes	1186	CDC42SE1	282	2.454184e-3	1.000000e+0	1.614279e-1	2.787336e+1	7.175309e-2	2	5.790275e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	CDC42SE1
Ensembl Genes	19228	PTGES2	283	2.465766e-3	1.000000e+0	1.616166e-1	2.780623e+1	7.192633e-2	2	5.804255e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PTGES2
Ensembl Genes	16113	HIST1H2BI	284	2.468955e-3	1.000000e+0	1.612558e-1	2.778783e+1	7.197397e-2	2	5.808099e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST1H2BI
Ensembl Genes	9061	PSTPIP2	285	2.469113e-3	1.000000e+0	1.607003e-1	7.269271e+0	5.502615e-1	4	4.440458e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	PSTPIP2
Ensembl Genes	5655	PPP1R3E	286	2.501541e-3	1.000000e+0	1.622416e-1	2.760181e+1	7.245902e-2	2	5.847242e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PPP1R3E
Ensembl Genes	4294	CLEC12A	287	2.511734e-3	1.000000e+0	1.623350e-1	1.137472e+1	2.637429e-1	3	2.128332e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	CLEC12A
Ensembl Genes	19273	USP20	288	2.535030e-3	1.000000e+0	1.632718e-1	5.453722e+0	9.168051e-1	5	7.398363e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	USP20
Ensembl Genes	1187	MLLT11	289	2.540501e-3	1.000000e+0	1.630580e-1	2.738412e+1	7.303502e-2	2	5.893723e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MLLT11
Ensembl Genes	8037	EPN2	290	2.572103e-3	1.000000e+0	1.645170e-1	4.482450e+0	1.338554e+0	6	1.080176e-4	4.841833e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1	EPN2
Ensembl Genes	9563	ZNF440	291	2.573277e-3	1.000000e+0	1.640265e-1	1.127694e+1	2.660295e-1	3	2.146784e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ZNF440
Ensembl Genes	9635	DCAF15	292	2.618260e-3	1.000000e+0	1.663223e-1	1.120743e+1	2.676796e-1	3	2.160100e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	DCAF15
Ensembl Genes	16146	HIST1H3J	293	2.664504e-3	1.000000e+0	1.686822e-1	2.672333e+1	7.484097e-2	2	6.039459e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST1H3J
Ensembl Genes	11219	TSGA10	294	2.710401e-3	1.000000e+0	1.710042e-1	2.649033e+1	7.549926e-2	2	6.092580e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TSGA10
Ensembl Genes	7001	TFAP4	295	2.723032e-3	1.000000e+0	1.712187e-1	1.105151e+1	2.714561e-1	3	2.190575e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	TFAP4
Ensembl Genes	1175	HORMAD1	296	2.753907e-3	1.000000e+0	1.725751e-1	1.100708e+1	2.725518e-1	3	2.199417e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	HORMAD1
Ensembl Genes	3482	UBXN1	297	2.769519e-3	1.000000e+0	1.729691e-1	2.619878e+1	7.633944e-2	2	6.160381e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	UBXN1
Ensembl Genes	13576	MAPKAPK3	298	2.803160e-3	1.000000e+0	1.744826e-1	1.093757e+1	2.742841e-1	3	2.213396e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	MAPKAPK3
Ensembl Genes	7898	KDM6B	299	2.806539e-3	1.000000e+0	1.741087e-1	7.012412e+0	5.704172e-1	4	4.603108e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	KDM6B
Ensembl Genes	2832	ADAM8	300	2.833594e-3	1.000000e+0	1.752011e-1	1.089542e+1	2.753451e-1	3	2.221959e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ADAM8
Ensembl Genes	374	RPS6KA1	301	2.844357e-3	1.000000e+0	1.752823e-1	5.307772e+0	9.420149e-1	5	7.601799e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	RPS6KA1
Ensembl Genes	10300	RPL18	302	2.854356e-3	1.000000e+0	1.753161e-1	2.579633e+1	7.753041e-2	2	6.256489e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	RPL18
Ensembl Genes	236	NBPF1	303	2.881586e-3	1.000000e+0	1.764044e-1	3.807362e+0	1.838543e+0	7	1.483653e-4	5.648806e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1	NBPF1
Ensembl Genes	3849	PIWIL4	304	2.900455e-3	1.000000e+0	1.769755e-1	5.283336e+0	9.463717e-1	5	7.636957e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	PIWIL4
Ensembl Genes	10194	TRAPPC6A	305	2.912109e-3	1.000000e+0	1.771040e-1	2.553247e+1	7.833162e-2	2	6.321144e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TRAPPC6A
Ensembl Genes	792	MIER1	306	2.916233e-3	1.000000e+0	1.767752e-1	6.937095e+0	5.766103e-1	4	4.653085e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	MIER1
Ensembl Genes	15924	C5orf60	307	2.916337e-3	1.000000e+0	1.762057e-1	1.078381e+1	2.781948e-1	3	2.244955e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	C5orf60
Ensembl Genes	16231	HLA-B	308	2.928367e-3	1.000000e+0	1.763581e-1	4.364606e+0	1.374695e+0	6	1.109340e-4	4.841833e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1	HLA-B
Ensembl Genes	8454	HEXIM1	309	2.939773e-3	1.000000e+0	1.764720e-1	2.540885e+1	7.871273e-2	2	6.351899e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HEXIM1
Ensembl Genes	6646	SNX33	310	2.953020e-3	1.000000e+0	1.766954e-1	2.535027e+1	7.889462e-2	2	6.366577e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	SNX33
Ensembl Genes	16950	RSPH3	311	2.969552e-3	1.000000e+0	1.771132e-1	5.254003e+0	9.516553e-1	5	7.679594e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	RSPH3
Ensembl Genes	697	BTF3L4	312	2.981818e-3	1.000000e+0	1.772748e-1	2.522427e+1	7.928873e-2	2	6.398380e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	BTF3L4
Ensembl Genes	1796	YOD1	313	2.988800e-3	1.000000e+0	1.771222e-1	2.519399e+1	7.938401e-2	2	6.406069e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	YOD1
Ensembl Genes	2083	GTPBP4	314	2.991178e-3	1.000000e+0	1.766986e-1	6.887639e+0	5.807505e-1	4	4.686495e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	GTPBP4
Ensembl Genes	16323	HLA-DPB1	315	3.026961e-3	1.000000e+0	1.782448e-1	1.064102e+1	2.819280e-1	3	2.275081e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	HLA-DPB1
Ensembl Genes	5793	MGAT2	316	3.030215e-3	1.000000e+0	1.778717e-1	2.501657e+1	7.994701e-2	2	6.451502e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MGAT2
Ensembl Genes	6018	CIPC	317	3.066974e-3	1.000000e+0	1.794615e-1	1.059107e+1	2.832576e-1	3	2.285810e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	CIPC
Ensembl Genes	3602	C11orf68	318	3.072221e-3	1.000000e+0	1.792032e-1	2.484029e+1	8.051435e-2	2	6.497285e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	C11orf68
Ensembl Genes	18555	ZNF696	319	3.074176e-3	1.000000e+0	1.787551e-1	1.058217e+1	2.834957e-1	3	2.287732e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ZNF696
Ensembl Genes	2404	C10orf54	320	3.138671e-3	1.000000e+0	1.819350e-1	1.050370e+1	2.856135e-1	3	2.304822e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	C10orf54
Ensembl Genes	11658	CASP10	321	3.138695e-3	1.000000e+0	1.813696e-1	6.794660e+0	5.886976e-1	4	4.750626e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	CASP10
Ensembl Genes	10991	PEX13	322	3.160728e-3	1.000000e+0	1.820756e-1	6.781241e+0	5.898626e-1	4	4.760027e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	PEX13
Ensembl Genes	10140	IRGQ	323	3.237693e-3	1.000000e+0	1.859318e-1	2.417958e+1	8.271441e-2	2	6.674823e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	IRGQ
Ensembl Genes	1128	NBPF24	324	3.290415e-3	1.000000e+0	1.883763e-1	3.340888e+0	2.394573e+0	8	1.932354e-4	6.455778e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1	NBPF24
Ensembl Genes	15807	SLU7	325	3.303296e-3	1.000000e+0	1.885318e-1	2.393149e+1	8.357191e-2	2	6.744021e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	SLU7
Ensembl Genes	9175	CNDP2	326	3.303456e-3	1.000000e+0	1.879626e-1	1.031262e+1	2.909058e-1	3	2.347529e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	CNDP2
Ensembl Genes	9492	ZNF846	327	3.306985e-3	1.000000e+0	1.875880e-1	6.695022e+0	5.974588e-1	4	4.821327e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	ZNF846
Ensembl Genes	12707	RRP1	328	3.358652e-3	1.000000e+0	1.899379e-1	6.665693e+0	6.000877e-1	4	4.842541e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	RRP1
Ensembl Genes	7745	SGSM2	329	3.363508e-3	1.000000e+0	1.896344e-1	1.024611e+1	2.927940e-1	3	2.362767e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	SGSM2
Ensembl Genes	16840	MYB	330	3.364728e-3	1.000000e+0	1.891283e-1	3.699969e+0	1.891908e+0	7	1.526717e-4	5.648806e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1	MYB
Ensembl Genes	19408	NDOR1	331	3.370191e-3	1.000000e+0	1.888631e-1	2.368600e+1	8.443808e-2	2	6.813918e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NDOR1
Ensembl Genes	8135	UTP6	332	3.373627e-3	1.000000e+0	1.884862e-1	1.023506e+1	2.931102e-1	3	2.365318e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	UTP6
Ensembl Genes	13109	NHP2L1	333	3.388215e-3	1.000000e+0	1.887327e-1	1.021920e+1	2.935649e-1	3	2.368987e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	NHP2L1
Ensembl Genes	3390	DTX4	334	3.446813e-3	1.000000e+0	1.914220e-1	1.015642e+1	2.953795e-1	3	2.383631e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	DTX4
Ensembl Genes	3651	POLD4	335	3.458916e-3	1.000000e+0	1.915207e-1	1.014363e+1	2.957520e-1	3	2.386636e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	POLD4
Ensembl Genes	16186	HLA-F	336	3.467825e-3	1.000000e+0	1.914425e-1	6.605531e+0	6.055532e-1	4	4.886646e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	HLA-F
Ensembl Genes	9464	ZNF414	337	3.483626e-3	1.000000e+0	1.917442e-1	1.011771e+1	2.965099e-1	3	2.392752e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ZNF414
Ensembl Genes	7467	FAM65A	338	3.501767e-3	1.000000e+0	1.921724e-1	1.009883e+1	2.970642e-1	3	2.397226e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	FAM65A
Ensembl Genes	7237	TBX6	339	3.505189e-3	1.000000e+0	1.917928e-1	2.321216e+1	8.616175e-2	2	6.953014e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TBX6
Ensembl Genes	4448	H3F3C	340	3.564150e-3	1.000000e+0	1.944453e-1	3.660635e+0	1.912236e+0	7	1.543122e-4	5.648806e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1	H3F3C
Ensembl Genes	13108	XRCC6	341	3.587576e-3	1.000000e+0	1.951494e-1	1.001126e+1	2.996627e-1	3	2.418195e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	XRCC6
Ensembl Genes	7451	EXOC3L1	342	3.611369e-3	1.000000e+0	1.958693e-1	2.285828e+1	8.749564e-2	2	7.060655e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	EXOC3L1
Ensembl Genes	16307	HLA-DQA1	343	3.615873e-3	1.000000e+0	1.955418e-1	6.527614e+0	6.127813e-1	4	4.944975e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	HLA-DQA1
Ensembl Genes	9941	POLR2I	344	3.620053e-3	1.000000e+0	1.951987e-1	2.283003e+1	8.760391e-2	2	7.069392e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	POLR2I
Ensembl Genes	16187	HLA-G	345	3.629427e-3	1.000000e+0	1.951369e-1	4.174881e+0	1.437167e+0	6	1.159754e-4	4.841833e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1	HLA-G
Ensembl Genes	12668	LCA5L	346	3.630522e-3	1.000000e+0	1.946317e-1	9.968467e+0	3.009490e-1	3	2.428575e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	LCA5L
Ensembl Genes	3662	TMEM134	347	3.648954e-3	1.000000e+0	1.950560e-1	2.273674e+1	8.796337e-2	2	7.098400e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TMEM134
