# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0044389	ubiquitin-like protein ligase binding	193	3.097762e-3	1.000000e+0	6.696302e-2	1.146459e+0	3.593673e+2	412	2.899995e-2	3.324726e-2	3	4.175616e-17	1.742067e-13	5.806890e-14	1.352206e+0	1.930180e+2	261	315	2.296322e-2	8.285714e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ABTB1,ABTB2,ACTG1,ACVR1B,AMBRA1,ANAPC2,ANKRA2,ANKRD32,APC,ARIH1,ARRB1,ARRB2,ARRDC1,ATF6,ATP6V0C,ATXN3,ATXN3L,AURKA,AXIN1,BAG4,BAG5,BAG6,BCL10,BCL2,BECN1,BID,BLZF1,BRCA1,BTBD1,BTBD6,BTBD9,CACUL1,CACYBP,CALR,CASC3,CASP10,CASP8,CCDC50,CCNB1,CCT2,CD40,CDC34,CDK5RAP3,CDKN1A,CEBPB,CHEK2,CKB,CLU,CUL1,CUL2,CUL3,CUL4A,CUL4B,CUL5,CUL7,CUL9,CXCR4,DAXX,DBT,DDRGK1,DDX58,DERL1,DET1,DLG3,DNAJA1,DNM1L,DTX3L,EGR2,EIF4E2,ENSG00000258677,ENSG00000270898,ERLIN1,ERLIN2,FAF1,FAF2,FAM178A,FANCL,FBXO7,FBXW7,FHIT,FOXO1,GABARAP,GABARAPL1,GABARAPL2,GLMN,GPI,GRIK2,GSK3B,HDAC6,HERC2,HGS,HIF1A,HIST1H2BH,HLTF,HM13,HSPA1A,HSPA1B,HSPA1L,HSPA5,HSPA8,HSPA9,HSPD1,IKBKE,ITCH,JAK1,JKAMP,JUN,KBTBD4,KDM4A,KLHL11,LRPPRC,LTBR,LYN,MAP1LC3A,MAP1LC3B,MAP1LC3C,MDM2,MFN2,MOAP1,MPHOSPH8,MUL1,NAE1,NDUFS2,NEDD8,NEK6,NFKBIA,NLK,NPLOC4,OTUB1,PA2G4,PACRG,PARK2,PARP9,PCBP2,PER1,PER3,PIAS1,PIAS2,PIAS4,PINK1,PML,POLR2A,POU5F1,PPARGC1A,PRDX6,PRKACA,PRKACB,PRKAR1A,PRKAR2A,PRKAR2B,PRR5L,PTK2B,PTPN22,PXN,PYHIN1,RAD18,RALA,RALB,RANGAP1,RB1,RBX1,RELA,RFFL,RIPK1,RNF20,RNF31,RNF34,RNF40,RPA2,RPL11,RPL23,RPL5,RRAGA,RTN4,SCAMP3,SHPRH,SLC22A18,SLC25A5,SMAD2,SMAD3,SMAD5,SMAD7,SMC6,SMG5,SNX9,SPG20,SPOP,SPOPL,SQSTM1,SRC,STAM,STAT1,STAT2,STX8,SUMO1,SUMO2,SYT11,TANK,TCEB2,TCP1,TMBIM6,TMEM173,TMEM189,TNFRSF14,TNFRSF1B,TNK2,TOLLIP,TP53,TPI1,TRAF2,TRAF3,TRAF4,TRAF5,TRAF6,TRIB1,TRIB2,TRIM28,TRIM37,TRIOBP,TRIP4,TSG101,TUBA1B,TUBB,TXNIP,UBASH3B,UBE2A,UBE2B,UBE2F,UBE2G1,UBE2G2,UBE2H,UBE2J1,UBE2J2,UBE2K,UBE2L3,UBE2N,UBE2O,UBE2R2,UBE2S,UBE2T,UBE2V1,UBE2V2,UBE2W,UBE2Z,UBOX5,UBXN1,UBXN7,UQCRC1,USP13,USP19,USP2,USP25,USP7,VCL,VCP,XRCC5,YOD1,YWHAE,YWHAZ,ZNF675,ZNF746
GO Molecular Function	GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	194	3.146423e-3	1.000000e+0	6.766431e-2	1.854374e+0	1.348164e+1	25	1.087931e-3	2.017431e-3	243	6.738775e-3	1.000000e+0	1.156962e-1	1.523174e+0	9.191331e+0	14	15	1.231744e-3	9.333333e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	APAF1,BAD,BCL2L13,CARD8,CASP1,CASP3,CTSH,GNB2L1,NKX3-1,NLRP1,NLRP12,NOD1,PYCARD,RPS27L
GO Molecular Function	GO:0008641	small protein activating enzyme activity	195	3.187466e-3	1.000000e+0	6.819543e-2	2.572649e+0	4.664453e+0	12	3.764084e-4	9.683667e-4	407	5.457543e-2	1.000000e+0	5.594317e-1	1.468775e+0	6.127554e+0	9	10	7.918353e-4	9.000000e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ATG7,MOCS3,NAE1,SAE1,UBA1,UBA2,UBA3,UBA5,UBA6
GO Molecular Function	GO:0000062	fatty-acyl-CoA binding	196	3.201320e-3	1.000000e+0	6.814238e-2	1.878714e+0	1.277470e+1	24	1.030883e-3	1.936733e-3	658	1.493018e-1	1.000000e+0	9.466369e-1	1.247979e+0	1.041684e+1	13	17	1.143762e-3	7.647059e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ACBD3,ACBD4,ACBD5,ACBD6,ACOT7,ALDH6A1,DBI,ECI2,GCDH,HADHA,HMGCL,SCP2,SOAT1
GO Molecular Function	GO:0003724	RNA helicase activity	197	3.247708e-3	1.000000e+0	6.877887e-2	1.374477e+0	6.038659e+1	83	4.873030e-3	6.697870e-3	55	1.552868e-7	6.478565e-4	1.177921e-5	1.463975e+0	4.166737e+1	61	68	5.366884e-3	8.970588e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	DDX1,DDX10,DDX17,DDX18,DDX19A,DDX19B,DDX20,DDX21,DDX23,DDX24,DDX25,DDX27,DDX28,DDX31,DDX39A,DDX3X,DDX41,DDX42,DDX43,DDX46,DDX47,DDX49,DDX5,DDX50,DDX51,DDX52,DDX54,DDX55,DDX56,DDX59,DDX6,DHX15,DHX16,DHX29,DHX30,DHX33,DHX34,DHX35,DHX36,DHX37,DHX38,DHX40,DHX57,DHX8,DHX9,DQX1,EIF4A1,EIF4A2,EIF4A3,G3BP1,HELB,HELQ,IGHMBP2,MOV10L1,RAD54B,SKIV2L,SKIV2L2,SNRNP200,SUPV3L1,UPF1,YTHDC2
GO Molecular Function	GO:0001164	RNA polymerase I CORE element sequence-specific DNA binding	198	3.267446e-3	1.000000e+0	6.884740e-2	2.564527e+0	4.679226e+0	12	3.776005e-4	9.683667e-4	308	1.985559e-2	1.000000e+0	2.689530e-1	1.631973e+0	4.902043e+0	8	8	7.038536e-4	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	BAZ2A,PIH1D1,RRN3,SMARCA4,SMARCB1,TAF1B,TAF1C,UBTF
GO Molecular Function	GO:0102008	cytosolic dipeptidase activity	199	3.303456e-3	1.000000e+0	6.925637e-2	1.031262e+1	2.909058e-1	3	2.347529e-5	2.420917e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	CNDP2
GO Molecular Function	GO:0004407	histone deacetylase activity	200	3.336611e-3	1.000000e+0	6.960171e-2	1.435644e+0	4.527585e+1	65	3.653635e-3	5.245320e-3	58	1.733351e-7	7.231540e-4	1.246817e-5	1.557792e+0	2.696124e+1	42	44	3.695231e-3	9.545455e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ARID4A,ARID4B,ATXN3L,BRMS1,BRMS1L,CHD3,CHD4,HDAC1,HDAC10,HDAC11,HDAC2,HDAC3,HDAC4,HDAC5,HDAC6,HDAC7,HDAC8,HDAC9,HMG20B,KDM1A,MBD3,MIER1,MIER2,MTA2,MTA3,NACC2,PHF21A,RBBP4,RBBP7,RCOR1,REST,SAP18,SAP30,SAP30L,SIN3A,SIN3B,SIRT1,SIRT2,SIRT3,SIRT6,SIRT7,SUDS3
GO Molecular Function	GO:0004861	cyclin-dependent protein serine/threonine kinase inhibitor activity	201	3.355828e-3	1.000000e+0	6.965430e-2	2.146763e+0	7.918899e+0	17	6.390332e-4	1.371853e-3	210	2.795559e-3	1.000000e+0	5.553844e-2	1.631973e+0	7.353065e+0	12	12	1.055780e-3	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CASP3,CDKN1A,CDKN1B,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CDKN2D,HEXIM1,HEXIM2,INCA1,KAT2B
GO Molecular Function	GO:0015266	protein channel activity	202	3.359889e-3	1.000000e+0	6.939335e-2	2.146498e+0	7.919878e+0	17	6.391121e-4	1.371853e-3	529	9.783285e-2	1.000000e+0	7.715664e-1	1.359977e+0	7.353065e+0	10	12	8.798170e-4	8.333333e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	MCL1,TIMM17A,TIMM17B,TIMM22,TIMM23,TIMM23B,TOMM20,TOMM22,TOMM40,TOMM7
GO Molecular Function	GO:0034512	box C/D snoRNA binding	203	3.388215e-3	1.000000e+0	6.963366e-2	1.021920e+1	2.935649e-1	3	2.368987e-5	2.420917e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	NHP2L1
GO Molecular Function	GO:0031072	heat shock protein binding	204	3.449087e-3	1.000000e+0	7.053721e-2	1.273266e+0	1.075973e+2	137	8.682805e-3	1.105552e-2	67	1.317948e-6	5.498479e-3	8.206685e-5	1.352206e+0	6.433932e+1	87	105	7.654408e-3	8.285714e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	AHR,APAF1,APOA2,ARNTL,BAG6,BAK1,BAX,C11orf73,CAMKMT,CDC37,CDC37L1,CDK1,CDKN1B,CHORDC1,CREB1,CSNK2A1,DAXX,DNAJA1,DNAJA2,DNAJA3,DNAJB1,DNAJB12,DNAJB14,DNAJB2,DNAJB6,DNAJC10,DNAJC2,DNAJC7,DNAJC8,DNAJC9,EIF2AK3,ERN1,FAF1,FKBP1A,FKBP5,FKBP6,GBP1,HDAC2,HDAC6,HDAC8,HIF1A,HSF1,HSP90AB1,HSPA1A,HSPA1B,HSPA1L,HSPA6,HSPA8,HTT,IQCG,IRAK1,ITGAM,ITGB2,KPNB1,LIMK1,LMAN2,METTL18,METTL20,METTL21A,METTL21B,METTL22,METTL23,MVD,NASP,NFKBIA,NOD2,NR3C1,NUP62,OGDH,PACRG,PARK2,PPID,PPP5C,PTGES3,RPS3,SACS,SNCA,SPN,ST13,STIP1,TELO2,TFAM,TOMM34,TPR,UNC45A,USP19,ZFP36
GO Molecular Function	GO:0019789	SUMO transferase activity	205	3.513579e-3	1.000000e+0	7.150562e-2	1.791032e+0	1.507511e+1	27	1.216519e-3	2.178825e-3	176	1.176934e-3	1.000000e+0	2.789869e-2	1.546079e+0	1.164235e+1	18	19	1.583671e-3	9.473684e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CBX4,HDAC7,KIAA1586,MDM2,MUL1,NSMCE2,PIAS1,PIAS2,PIAS3,PIAS4,RANBP2,RNF212,SUMO1,SUMO2,TOPORS,UBE2I,ZBED1,ZNF451
GO Molecular Function	GO:0004645	phosphorylase activity	206	3.697698e-3	1.000000e+0	7.488736e-2	2.811645e+0	3.556637e+0	10	2.870108e-4	8.069722e-4	667	1.758695e-1	1.000000e+0	1.000000e+0	1.398834e+0	4.289288e+0	6	7	5.278902e-4	8.571429e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	GDPGP1,MTAP,PYGB,PYGL,SCO2,TYMP
GO Molecular Function	GO:0034452	dynactin binding	207	3.730554e-3	1.000000e+0	7.518778e-2	1.883327e+0	1.221243e+1	23	9.855092e-4	1.856036e-3	578	1.367276e-1	1.000000e+0	9.868989e-1	1.335250e+0	6.740309e+0	9	11	7.918353e-4	8.181818e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	BBS4,BICD1,BICD2,GSK3B,HTT,PAFAH1B1,SNX5,SNX6,SPTBN5
GO Molecular Function	GO:0004004	ATP-dependent RNA helicase activity	208	3.785563e-3	1.000000e+0	7.592966e-2	1.368773e+0	5.990768e+1	82	4.834384e-3	6.617172e-3	59	2.284702e-7	9.531777e-4	1.615555e-5	1.461468e+0	4.105461e+1	60	67	5.278902e-3	8.955224e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	DDX1,DDX10,DDX17,DDX18,DDX19A,DDX19B,DDX20,DDX21,DDX23,DDX24,DDX25,DDX27,DDX28,DDX31,DDX39A,DDX3X,DDX41,DDX42,DDX43,DDX46,DDX47,DDX49,DDX5,DDX50,DDX51,DDX52,DDX54,DDX55,DDX56,DDX59,DDX6,DHX15,DHX16,DHX29,DHX30,DHX33,DHX34,DHX35,DHX36,DHX37,DHX38,DHX40,DHX57,DHX8,DHX9,DQX1,EIF4A1,EIF4A2,EIF4A3,G3BP1,HELB,HELQ,IGHMBP2,MOV10L1,SKIV2L,SKIV2L2,SNRNP200,SUPV3L1,UPF1,YTHDC2
GO Molecular Function	GO:0004676	3-phosphoinositide-dependent protein kinase activity	209	3.894358e-3	1.000000e+0	7.773809e-2	6.391290e+0	6.258517e-1	4	5.050450e-5	3.227889e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	PDPK1
GO Molecular Function	GO:0008448	N-acetylglucosamine-6-phosphate deacetylase activity	210	4.058256e-3	1.000000e+0	8.062402e-2	2.152439e+1	9.291783e-2	2	7.498211e-6	1.613944e-4	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1,E1	AMDHD2,ENSG00000259784
GO Molecular Function	GO:0000339	RNA cap binding	211	4.084325e-3	1.000000e+0	8.075736e-2	1.868758e+0	1.230764e+1	23	9.931923e-4	1.856036e-3	214	2.832867e-3	1.000000e+0	5.522767e-2	1.535974e+0	1.041684e+1	16	17	1.407707e-3	9.411765e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	AGO2,C17orf85,CYFIP1,DCPS,EIF3D,EIF4A1,EIF4E,EIF4E2,EIF4G3,GEMIN5,IFIT5,LARP1,LSM1,NCBP1,NCBP2,SNUPN
GO Molecular Function	GO:0016278	lysine N-methyltransferase activity	212	4.160870e-3	1.000000e+0	8.188278e-2	1.315777e+0	7.828075e+1	103	6.317040e-3	8.311814e-3	105	3.878688e-5	1.618189e-1	1.541132e-3	1.391190e+0	3.737808e+1	52	61	4.575048e-3	8.524590e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ASH1L,ASH2L,CAMKMT,CXXC1,DOT1L,DPY30,EED,EHMT1,EHMT2,ENSG00000272333,EZH1,EZH2,FAM86A,KMT2A,KMT2C,KMT2D,KMT2E,MECOM,METTL10,METTL20,METTL21A,METTL21B,METTL22,N6AMT2,NSD1,PRDM16,PRDM2,PRDM7,RBBP5,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD6,SETD7,SETD8,SETD9,SETDB1,SETDB2,SETMAR,SMYD3,SUV39H1,SUV39H2,SUV420H1,SUV420H2,SUZ12,VCPKMT,WDR5,WDR82,WHSC1,WHSC1L1
GO Molecular Function	GO:0004560	alpha-L-fucosidase activity	213	4.171840e-3	1.000000e+0	8.171322e-2	4.055162e+0	1.479596e+0	6	1.193993e-4	4.841833e-4	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1,E1,E1,E1,E1,E1	FUCA1,FUCA2
GO Molecular Function	GO:0051434	BH3 domain binding	214	4.199949e-3	1.000000e+0	8.187938e-2	2.607048e+0	4.219331e+0	11	3.404883e-4	8.876695e-4	473	8.635505e-2	1.000000e+0	7.616771e-1	1.631973e+0	3.063777e+0	5	5	4.399085e-4	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	BAX,BCL2,BCL2L1,IRGM,MCL1
GO Molecular Function	GO:0010858	calcium-dependent protein kinase regulator activity	215	4.212913e-3	1.000000e+0	8.175011e-2	3.203787e+0	2.497045e+0	8	2.015046e-4	6.455778e-4	2668	8.352052e-1	1.000000e+0	1.000000e+0	8.159863e-1	2.451022e+0	2	4	1.759634e-4	5.000000e-1	E1,E1,E1,E1,E1,E1,E1,E1	CIB1,HMGB1
GO Molecular Function	GO:0000334	3-hydroxyanthranilate 3,4-dioxygenase activity	216	4.252382e-3	1.000000e+0	8.213397e-2	3.541867e+0	1.976359e+0	7	1.594867e-4	5.648806e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1	HAAO
GO Molecular Function	GO:0004660	protein farnesyltransferase activity	217	4.276770e-3	1.000000e+0	8.222435e-2	4.034085e+0	1.487326e+0	6	1.200231e-4	4.841833e-4	725	2.300473e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.838266e+0	3	3	2.639451e-4	1.000000e+0	E1,E1,E1,E1,E1,E1	CHURC1-FNTB,FNTA,FNTB
GO Molecular Function	GO:0033867	Fas-activated serine/threonine kinase activity	218	4.378939e-3	1.000000e+0	8.380245e-2	2.069579e+1	9.663801e-2	2	7.798419e-6	1.613944e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	FASTK
GO Molecular Function	GO:0031151	histone methyltransferase activity (H3-K79 specific)	219	4.481300e-3	1.000000e+0	8.536979e-2	9.238704e+0	3.247209e-1	3	2.620407e-5	2.420917e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	DOT1L
GO Molecular Function	GO:0004042	acetyl-CoA:L-glutamate N-acetyltransferase activity	220	4.490538e-3	1.000000e+0	8.515693e-2	2.042846e+1	9.790261e-2	2	7.900469e-6	1.613944e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NAGS
GO Molecular Function	GO:0046966	thyroid hormone receptor binding	221	4.601453e-3	1.000000e+0	8.686544e-2	1.602148e+0	2.309400e+1	37	1.863622e-3	2.985797e-3	134	1.861610e-4	7.766637e-1	5.795998e-3	1.515403e+0	1.715715e+1	26	28	2.287524e-3	9.285714e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ARID5A,FUS,GAS2L1,GTF2B,HMGN3,JMJD1C,MED1,MED12,MED13,MED16,MED17,MED24,MED30,MED4,NCOA3,NCOA6,NCOR1,NSD1,NUP62,OASL,PRMT2,TAF11,TAF7,THRAP3,TRIP12,ZNHIT3
GO Molecular Function	GO:0016416	O-palmitoyltransferase activity	222	4.680412e-3	1.000000e+0	8.795801e-2	3.478494e+0	2.012365e+0	7	1.623923e-4	5.648806e-4	943	3.593212e-1	1.000000e+0	1.000000e+0	1.305578e+0	3.063777e+0	4	5	3.519268e-4	8.000000e-1	E1,E1,E1,E1,E1,E1,E1	CPT1A,CPT1B,CPT1C,CPT2
GO Molecular Function	GO:0016531	copper chaperone activity	223	4.836883e-3	1.000000e+0	9.049092e-2	3.930865e+0	1.526382e+0	6	1.231748e-4	4.841833e-4	473	8.635505e-2	1.000000e+0	7.616771e-1	1.631973e+0	3.063777e+0	5	5	4.399085e-4	1.000000e+0	E1,E1,E1,E1,E1,E1	ATOX1,ATP7A,CCS,COX17,PARK7
GO Molecular Function	GO:0019864	IgG binding	224	4.912601e-3	1.000000e+0	9.149719e-2	2.334225e+0	5.569301e+0	13	4.494271e-4	1.049064e-3	1285	4.147243e-1	1.000000e+0	1.000000e+0	1.142381e+0	6.127554e+0	7	10	6.158719e-4	7.000000e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	FCER1G,FCGR1A,FCGR1B,FCGR2A,FCGR3A,FCGR3B,FCGRT
GO Molecular Function	GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	225	4.996496e-3	1.000000e+0	9.264614e-2	8.880996e+0	3.377999e-1	3	2.725952e-5	2.420917e-4	1514	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	HPD
GO Molecular Function	GO:0016979	lipoate-protein ligase activity	226	5.106482e-3	1.000000e+0	9.426656e-2	8.810959e+0	3.404851e-1	3	2.747620e-5	2.420917e-4	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1,E1,E1	LIAS,LIPT1
GO Molecular Function	GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity	227	5.132529e-3	1.000000e+0	9.433000e-2	1.906398e+1	1.049099e-1	2	8.465936e-6	1.613944e-4	996	3.754564e-1	1.000000e+0	1.000000e+0	1.631973e+0	1.225511e+0	2	2	1.759634e-4	1.000000e+0	E1,E1	FTSJ2,FTSJ3
GO Molecular Function	GO:0005522	profilin binding	228	5.163932e-3	1.000000e+0	9.449090e-2	1.758487e+0	1.478544e+1	26	1.193144e-3	2.098128e-3	1285	4.147243e-1	1.000000e+0	1.000000e+0	1.142381e+0	6.127554e+0	7	10	6.158719e-4	7.000000e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ACTG1,CTTN,FMNL1,HTT,RHOQ,VASP,WIPF1
